"ih_asym","ih_sym"
0.0134419670460701,0.0229914351086609
0.0306997692371903,0.030699583555832
0.0362643006356653,0.0360520201930936
0.00308018945326913,0.0143336565954485
0.0311273534222903,0.0343331778285952
0.0345372438367564,0.00980178974765483
0.01092875746893,0.0337182719736109
0.013722137945486,0.0427912317313793
0.0117778450556329,0.0265875102051126
0.00310317067977673,0.0349283273942295
0.0273880897533712,0.0301159661438745
0.00741052435638778,0.033685745027973
0.00871837142347753,0.00665510251611252
0.019508837858183,0.0193675475570066
0.0117512381054882,0.00582853449600454
0.006687169537579,0.0199031988356399
0.010559160353605,0.0310724685015187
0.0313424288184301,0.0276648520359784
0.0050940698985458,0.0224113846870794
0.0299278815762929,0.0371434497242706
0.0246472950102316,0.0394655180599959
0.00374900226722163,0.011441278617087
0.0214277968043286,0.042201124948629
0.0070041639652917,0.0293966421545065
0.0252950835814197,0.006362811910479
0.00612418803111785,0.0212740476053025
0.0259700883992671,0.0240953715347738
0.010192830687083,0.0193119127718421
0.0166801357660045,0.0114055591695121
0.010727277911863,0.0242039947438353
0.015329912943476,0.0425304164708194
0.0185335553959673,0.0129153848970253
0.00935615616283761,0.0455106370672226
0.0225552041760624,0.0364530040504851
0.0256418863326744,0.0202187250360644
0.0162230367519144,0.0205628870962991
0.0236170483564196,0.0208254845624649
0.0247318161161406,0.0325541601437157
0.0316648785516836,0.0143808533532498
0.0417213180444828,0.039088567796965
0.00544605649141762,0.0162537619997369
0.0221256812358933,0.0349683902863368
0.0266979708449512,0.0310328626080218
0.0326328451009773,0.0533990979668289
0.0389918193344468,0.0385479277958117
0.00712085745702048,0.0236491640800617
0.00760607782165519,0.0171681256626531
0.0263740359154431,0.0183768114678551
0.0597239828403093,0.0163603263812469
0.00193906678600883,0.0123455491401265
0.0238089350619854,0.0436354560036089
0.0129173699682527,0.00445228574438455
0.00951020252602831,0.0584389753393369
0.0108063479245549,0.0272372552766481
0.0132007238311384,0.0344111336503604
0.0283964304687331,0.0116891438672443
0.0430305995224626,0.0432230175730082
0.0250324141578534,0.0355024932470591
0.0184755760493797,0.011336153558956
0.00362872323349084,0.0321300524686497
0.00726523236239826,0.0346266213883841
0.013993665080156,0.0330468238154972
0.012416495360501,0.0251701440998296
0.0291384291088524,0.0264764518273242
0.00711132730504439,0.0277622451954631
0.0105851041385543,0.0150932317853696
0.0197654888488105,0.055582292544198
0.00567945598740435,0.0209079688251163
0.0260290574478289,0.0196206149234645
0.014826731048495,0.0224968695942689
0.0373475508503989,0.0281612555001776
0.0418732723994038,0.0233911386253875
0.0147113700358848,0.0454814636782421
0.0106607039091048,0.0301551755972107
0.00388829885454437,0.0439652817792378
0.0341378278860863,0.0336930223799694
0.0213696109395382,0.0575194465959371
0.0406414755296361,0.0245322492547075
0.0347546496918791,0.0154259995664469
0.0173614543227781,0.0125525509560975
0.0293395239702933,0.023034047448662
0.0342782331005558,0.0170226829864077
0.0062736540524259,0.0196144954541014
0.0506373594161521,0.0220509718889513
0.00303997263136798,0.0453588952955936
0.015891515013248,0.0172458174893898
0.0436335305727852,0.0287190386469334
0.0242287606895357,0.0427658722334575
0.00622358785669144,0.0369989537309875
0.0123493915674461,0.0391237347154609
0.0134788563542775,0.0276582076645699
0.0390787128878377,0.0294186516217893
0.00931633315549221,0.0188276430455895
0.0152282876795917,0.0195200045110307
0.0153136967872442,0.0324166827965273
0.0201154125747586,0.0106549792124012
0.00687717440043786,0.00260664318804417
0.0192783946688814,0.035460664986596
0.00717319778194252,0.0180267749813158
0.0107275380464193,0.0292626413764374
0.0243938617316317,0.0479619970235814
0.0102564206923387,0.038149172394582
0.0571497351033245,0.0429211301423725
0.00708342143254313,0.0329764659718563
0.0298714385264168,0.0437880797145536
0.00936589852496976,0.0224529995766194
0.0367115973821985,0.0482111319993589
0.0104931799078127,0.0322850732437029
0.0157089269255242,0.00897139599763954
0.0321785828730293,0.0362487513762984
0.0382583853148879,0.0418172868286536
0.0420678654320936,0.0242614904504864
0.0254521384322188,0.0326751334297278
0.00373926726176436,0.0194684664007924
0.0354430487590839,0.0385462968280628
0.0252083684421117,0.04588210065435
0.0206938948659686,0.0366592691519569
0.01469898159432,0.00764610339265302
0.00881068208601481,0.00952467055267164
0.00870297072275476,0.0180623428673243
0.0360204129911455,0.00878635641563652
0.0181372728254765,0.0208929180355037
0.0149248447397233,0.0357271579679568
0.0129338274972639,0.0308220497202975
0.0198711914916904,0.0438354340656949
0.0206291180218311,0.0333510821622173
0.00956239149409339,0.060777267016634
0.0280081212985654,0.0204183610998628
0.0333747664043646,0.0426869323878829
0.0232046254198451,0.0319345447004648
0.0124419085869287,0.0128148379461613
0.0208130242321362,0.0455355480960591
0.00234664609050494,0.00930351442085789
0.0119182416706973,0.0242030541077285
0.0248661265146165,0.0537585686810286
0.0301138412188829,0.0226649931002259
0.0110584085561968,0.0360151357439858
0.0305734988007968,0.0345290006589724
0.0283618010593529,0.0094984868178236
0.00303377043090293,0.043160424773758
0.00595738174397641,0.0165617057754772
0.0328777950423415,0.0297827587265685
0.00649777474895869,0.022257995041236
0.00636018993394067,0.0204211292568606
0.0134788651018174,0.0169381547725722
0.0068377272859023,0.0357306764265823
0.0346043564276825,0.0212346516818153
0.0108092901925436,0.0227920857425911
0.0062163345045353,0.0330205718986983
0.0217019664946898,0.0274237306897714
0.00430085109330206,0.0185268026764965
0.0117496711285531,0.0297411676620518
0.00361431309971229,0.0229020535290064
0.0150821310548575,0.0359986354495156
0.00648700753873889,0.0101778024778087
0.0143691166766462,0.0509674636004707
0.00428479130270361,0.00699708180434879
0.0224579360096185,0.032041563809451
0.00566147770461854,0.0232482568944499
0.0196417959604214,0.0414342257671575
0.0121279895318188,0.034460327383192
0.0269882052418012,0.0413538306027927
0.00242819728245821,0.0248513245762553
0.025448017882718,0.0226723638311799
0.00607055982221206,0.0353804202129855
0.0126886904631043,0.0595228730204292
0.00124129115746706,0.00894232053943918
0.0335376462933424,0.0388523504061963
0.0283994047121812,0.0192762035492784
0.0258067245268358,0.032049034013578
0.013860647675289,0.0350414893762209
0.00402501685083645,0.0168871541506491
0.00501931509938735,0.035339477735322
0.00989848414137572,0.00426226292176382
0.0363548340075645,0.0102842440190696
0.00711479903587872,0.0272714585226653
0.0191136594206682,0.0224286612083538
0.0133487020839118,0.031888214112395
0.0432478614508993,0.0252356346929401
0.0185769296642161,0.038284283285949
0.0282145703974924,0.031762902068692
0.0155881378642649,0.0159031864308591
0.00175201490539365,0.0179845833292456
0.0300380743998854,0.0116057612928849
0.0200759472980314,0.0309952200043845
0.0169727424164091,0.0436686700104039
0.0298756714173081,0.00975296372654348
0.0144171421872272,0.0208468395587624
0.0119640069367176,0.0403842735152715
0.00509951407044577,0.0144531754857235
0.0227781671921915,0.0418155694181974
0.0250010037686656,0.0432186846086132
0.00594441725654672,0.0245732525994816
0.0077903085120701,0.0203896625674714
0.00996330245838424,0.0365367688895381
0.00768103665060914,0.017125303845142
0.0131936058681193,0.0516429635075393
0.0233331249014931,0.0442481805758626
0.0200287658652986,0.0217303265566478
0.00805350896846127,0.0229505538973452
0.0163671932706093,0.00743980474784357
0.0146563175845347,0.0281593109135524
0.0361071774831964,0.0154854881385847
0.0119807850187637,0.0245506927287738
0.00297302639629255,0.0455737560404002
0.00637775457786065,0.0387743208754876
0.00342515014250605,0.0201179652120354
0.00410732969055098,0.0169213265958403
0.0150028430347854,0.0159236883124775
0.0013567533269535,0.035423093076563
0.0319158770409691,0.0318472375073444
0.0366164807150807,0.0435887868685882
0.0213144413945546,0.0326210350976838
0.0200965404824446,0.0249170368897792
